year,facility_name,animal_type,measure,value
2007,Conour S.L.V. Animal Shelter,Dog,Owner Relinquished,213
2007,Conour S.L.V. Animal Shelter,Dog,Transfer Out,124
2007,Cool Cats,Cat,Death,1
2007,Cool Cats,Cat,Other Intake,3
2007,County Of Bent/City Of Las Animas,Dog,Adoption,1
2007,County Of Bent/City Of Las Animas,Dog,Euthanasia,4
2007,County Of Bent/City Of Las Animas,Dog,Other Intake,91
2007,County Of Bent/City Of Las Animas,Dog,Owner Relinquished,9
2007,County Of Bent/City Of Las Animas,Dog,Transfer Out,67
2007,County Of Clear Creek Animal Shelter,Cat,Adoption,76
2007,County Of Clear Creek Animal Shelter,Cat,Euthanasia,1
2007,County Of Clear Creek Animal Shelter,Cat,Other Intake,162
2007,County Of Clear Creek Animal Shelter,Cat,Owner Relinquished,9
2007,County Of Clear Creek Animal Shelter,Cat,Transfer Out,51
2007,County Of Clear Creek Animal Shelter,Dog,Adoption,126
2007,County Of Clear Creek Animal Shelter,Dog,Euthanasia,4
2007,County Of Clear Creek Animal Shelter,Dog,Other Intake,389
2007,County Of Clear Creek Animal Shelter,Dog,Owner Relinquished,204
2007,County Of Clear Creek Animal Shelter,Dog,Transfer Out,47
2007,County Of Mesa Animal Services,Cat,Adoption,149
2007,County Of Mesa Animal Services,Cat,Death,31
2007,County Of Mesa Animal Services,Cat,Euthanasia,1288
2007,County Of Mesa Animal Services,Cat,Other Intake,2251
2007,County Of Mesa Animal Services,Cat,Owner Relinquished,38
2007,County Of Mesa Animal Services,Cat,Transfer Out,700
2007,County Of Mesa Animal Services,Dog,Adoption,498
2007,County Of Mesa Animal Services,Dog,Death,5
2007,County Of Mesa Animal Services,Dog,Euthanasia,1160
2007,County Of Mesa Animal Services,Dog,Other Intake,3557
2007,County Of Mesa Animal Services,Dog,Owner Relinquished,1373
2007,County Of Mesa Animal Services,Dog,Transfer Out,480
2007,County Of Mesa Animal Services,Other,Other Intake,256
2007,County Of Mesa Animal Services,Other,Owner Relinquished,10
2007,County Of Park Animal Shelter,Cat,Euthanasia,1
2007,County Of Park Animal Shelter,Cat,Other Intake,25
2007,County Of Park Animal Shelter,Cat,Owner Relinquished,10
2007,County Of Park Animal Shelter,Cat,Transfer Out,14
2007,County Of Park Animal Shelter,Dog,Adoption,10
2007,County Of Park Animal Shelter,Dog,Death,3
2007,County Of Park Animal Shelter,Dog,Euthanasia,5
2007,County Of Park Animal Shelter,Dog,Other Intake,362
2007,County Of Park Animal Shelter,Dog,Owner Relinquished,287
2007,County Of Park Animal Shelter,Dog,Transfer Out,57
2007,County Of Park Animal Shelter,Other,Other Intake,85
2007,County Of Park Animal Shelter,Other,Owner Relinquished,5
2007,D & D Pet Kennel,Cat,Other Intake,7
2007,D & D Pet Kennel,Cat,Owner Relinquished,2
2007,D & D Pet Kennel,Cat,Transfer Out,5
2007,D & D Pet Kennel,Dog,Adoption,13
2007,D & D Pet Kennel,Dog,Euthanasia,1
2007,D & D Pet Kennel,Dog,Other Intake,17
2007,D & D Pet Kennel,Dog,Owner Relinquished,1
2007,D & D Pet Kennel,Dog,Transfer Out,2
2007,Dachshund Rescue Of Colorado,Dog,Adoption,4
2007,Dachshund Rescue Of Colorado,Dog,Other Intake,4
2007,"Dalmatian Rescue Of Colorado, Inc.",Dog,Adoption,14
2007,"Dalmatian Rescue Of Colorado, Inc.",Dog,Death,3
2007,"Dalmatian Rescue Of Colorado, Inc.",Dog,Euthanasia,2
2007,"Dalmatian Rescue Of Colorado, Inc.",Dog,Other Intake,135
2007,Davis Enterprises Inc. dba Centrol Bark,Dog,Adoption,1
2007,Davis Enterprises Inc. dba Centrol Bark,Dog,Other Intake,2
2007,Delta County Humane Society,Cat,Adoption,32
2007,Delta County Humane Society,Cat,Death,3
2007,Delta County Humane Society,Cat,Other Intake,44
2007,Delta County Humane Society,Dog,Adoption,96
2007,Delta County Humane Society,Dog,Death,1
2007,Delta County Humane Society,Dog,Other Intake,97
2007,Delta County Humane Society,Dog,Owner Relinquished,5
2007,Delta County Humane Society,Dog,Transfer Out,1
2007,Delta County Humane Society,Other,Other Intake,4
2007,"Demars, Karen",Cat,Adoption,12
2007,"Demars, Karen",Cat,Death,6
2007,"Demars, Karen",Cat,Other Intake,23
2007,"Demars, Karen",Dog,Adoption,51
2007,"Demars, Karen",Dog,Death,1
2007,"Demars, Karen",Dog,Other Intake,54
2007,Denver Municipal Animal Shelter,Cat,Adoption,269
2007,Denver Municipal Animal Shelter,Cat,Death,71
2007,Denver Municipal Animal Shelter,Cat,Euthanasia,1650
2007,Denver Municipal Animal Shelter,Cat,Other Intake,2874
2007,Denver Municipal Animal Shelter,Cat,Owner Relinquished,125
2007,Denver Municipal Animal Shelter,Cat,Transfer Out,603
2007,Denver Municipal Animal Shelter,Dog,Adoption,1000
2007,Denver Municipal Animal Shelter,Dog,Death,29
2007,Denver Municipal Animal Shelter,Dog,Euthanasia,1451
2007,Denver Municipal Animal Shelter,Dog,Other Intake,4556
2007,Denver Municipal Animal Shelter,Dog,Owner Relinquished,1424
2007,Denver Municipal Animal Shelter,Dog,Transfer Out,486
2007,Denver Municipal Animal Shelter,Other,Other Intake,1501
2007,Denver Municipal Animal Shelter,Other,Owner Relinquished,11
2007,Denver Samoyed Rescue,Dog,Adoption,17
2007,Denver Samoyed Rescue,Dog,Other Intake,17
2007,Doberman Rescue Of Colorado,Dog,Adoption,56
2007,Doberman Rescue Of Colorado,Dog,Death,1
2007,Doberman Rescue Of Colorado,Dog,Euthanasia,9
2007,Doberman Rescue Of Colorado,Dog,Other Intake,61
2007,Doberman Rescue Of Colorado,Dog,Owner Relinquished,1
2007,Doggie Do'S & Kitty'S Too Pet Styling,Cat,Adoption,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Cat,Death,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Cat,Euthanasia,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Cat,Other Intake,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Cat,Owner Relinquished,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Cat,Transfer Out,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Dog,Adoption,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Dog,Death,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Dog,Euthanasia,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Dog,Other Intake,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Dog,Owner Relinquished,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Dog,Transfer Out,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Other,Other Intake,0
2007,Doggie Do'S & Kitty'S Too Pet Styling,Other,Owner Relinquished,0
2007,Dogo Argentino Education Rescue Referral Services,Dog,Adoption,4
2007,Dogo Argentino Education Rescue Referral Services,Dog,Death,1
2007,Dogo Argentino Education Rescue Referral Services,Dog,Other Intake,40
2007,Dogo Argentino Education Rescue Referral Services,Dog,Transfer Out,8
2007,Dreampower Animal Rescue Foundation,Cat,Adoption,200
2007,Dreampower Animal Rescue Foundation,Cat,Death,3
2007,Dreampower Animal Rescue Foundation,Cat,Other Intake,218
2007,Dreampower Animal Rescue Foundation,Cat,Owner Relinquished,15
2007,Dreampower Animal Rescue Foundation,Dog,Adoption,297
2007,Dreampower Animal Rescue Foundation,Dog,Euthanasia,1
2007,Dreampower Animal Rescue Foundation,Dog,Other Intake,314
2007,Dreampower Animal Rescue Foundation,Dog,Owner Relinquished,15
2007,Dreampower Animal Rescue Foundation,Dog,Transfer Out,1
2007,Dreampower Animal Rescue Foundation,Other,Other Intake,796
2007,Dreampower Animal Rescue Foundation,Other,Owner Relinquished,2
2007,"Dreampower Foundation, The (Paals Program)",Cat,Adoption,138
2007,"Dreampower Foundation, The (Paals Program)",Cat,Death,10
2007,"Dreampower Foundation, The (Paals Program)",Cat,Euthanasia,2
2007,"Dreampower Foundation, The (Paals Program)",Cat,Other Intake,160
2007,"Dreampower Foundation, The (Paals Program)",Dog,Adoption,110
2007,"Dreampower Foundation, The (Paals Program)",Dog,Death,3
2007,"Dreampower Foundation, The (Paals Program)",Dog,Euthanasia,5
2007,"Dreampower Foundation, The (Paals Program)",Dog,Other Intake,148
2007,"Dreampower Foundation, The (Paals Program)",Other,Other Intake,14
2007,"Dumb Friends League Buddy Center, The",Cat,Adoption,1288
2007,"Dumb Friends League Buddy Center, The",Cat,Death,29
2007,"Dumb Friends League Buddy Center, The",Cat,Euthanasia,626
2007,"Dumb Friends League Buddy Center, The",Cat,Other Intake,1952
2007,"Dumb Friends League Buddy Center, The",Cat,Owner Relinquished,94
2007,"Dumb Friends League Buddy Center, The",Cat,Transfer Out,25
2007,"Dumb Friends League Buddy Center, The",Dog,Adoption,1198
2007,"Dumb Friends League Buddy Center, The",Dog,Death,15
2007,"Dumb Friends League Buddy Center, The",Dog,Euthanasia,496
2007,"Dumb Friends League Buddy Center, The",Dog,Other Intake,2884
2007,"Dumb Friends League Buddy Center, The",Dog,Owner Relinquished,1066
2007,"Dumb Friends League Buddy Center, The",Dog,Transfer Out,66
2007,"Dumb Friends League Buddy Center, The",Other,Other Intake,675
2007,"Dumb Friends League Buddy Center, The",Other,Owner Relinquished,13
2007,Dumb Friends League/Humane Society Of Denver,Cat,Adoption,5682
2007,Dumb Friends League/Humane Society Of Denver,Cat,Death,161
2007,Dumb Friends League/Humane Society Of Denver,Cat,Euthanasia,4477
2007,Dumb Friends League/Humane Society Of Denver,Cat,Other Intake,10661
2007,Dumb Friends League/Humane Society Of Denver,Cat,Owner Relinquished,294
2007,Dumb Friends League/Humane Society Of Denver,Cat,Transfer Out,28
2007,Dumb Friends League/Humane Society Of Denver,Dog,Adoption,6390
2007,Dumb Friends League/Humane Society Of Denver,Dog,Death,30
2007,Dumb Friends League/Humane Society Of Denver,Dog,Euthanasia,2635
2007,Dumb Friends League/Humane Society Of Denver,Dog,Other Intake,10648
2007,Dumb Friends League/Humane Society Of Denver,Dog,Owner Relinquished,1464
2007,Dumb Friends League/Humane Society Of Denver,Dog,Transfer Out,184
2007,Dumb Friends League/Humane Society Of Denver,Other,Other Intake,3039
2007,Dumb Friends League/Humane Society Of Denver,Other,Owner Relinquished,15
2007,Eagle Valley Humane Society,Cat,Adoption,115
2007,Eagle Valley Humane Society,Cat,Death,1
2007,Eagle Valley Humane Society,Cat,Other Intake,116
2007,Eagle Valley Humane Society,Dog,Adoption,21
2007,Eagle Valley Humane Society,Dog,Other Intake,22
2007,Eagle Valley Humane Society,Dog,Transfer Out,1
2007,Eaton Animal Den,Cat,Other Intake,9
2007,Eaton Animal Den,Dog,Adoption,30
2007,Eaton Animal Den,Dog,Euthanasia,3
2007,Eaton Animal Den,Dog,Other Intake,57
2007,Eaton Animal Den,Dog,Owner Relinquished,24
2007,"English Springer Rescue America, Inc.",Dog,Adoption,82
2007,"English Springer Rescue America, Inc.",Dog,Death,1
2007,"English Springer Rescue America, Inc.",Dog,Other Intake,111
2007,"English Springer Rescue America, Inc.",Dog,Owner Relinquished,1
2007,"English Springer Rescue America, Inc.",Dog,Transfer Out,17
2007,English Springer Rescue Of The Rockies,Dog,Adoption,26
2007,English Springer Rescue Of The Rockies,Dog,Other Intake,26
2007,"Estes Park Pet Lodge, Inc.",Cat,Adoption,27
2007,"Estes Park Pet Lodge, Inc.",Cat,Other Intake,30
2007,"Estes Park Pet Lodge, Inc.",Cat,Owner Relinquished,3
2007,"Estes Park Pet Lodge, Inc.",Dog,Adoption,27
2007,"Estes Park Pet Lodge, Inc.",Dog,Euthanasia,2
2007,"Estes Park Pet Lodge, Inc.",Dog,Other Intake,35
2007,"Estes Park Pet Lodge, Inc.",Dog,Owner Relinquished,1
2007,"Estes Park Pet Lodge, Inc.",Dog,Transfer Out,5
2007,"Estes Park Pet Lodge, Inc.",Other,Other Intake,12
2007,Evergreen Animal Protective League,Cat,Adoption,301
2007,Evergreen Animal Protective League,Cat,Death,0
2007,Evergreen Animal Protective League,Cat,Euthanasia,0
2007,Evergreen Animal Protective League,Cat,Other Intake,378
2007,Evergreen Animal Protective League,Cat,Owner Relinquished,77
2007,Evergreen Animal Protective League,Cat,Transfer Out,0
2007,Evergreen Animal Protective League,Dog,Adoption,387
2007,Evergreen Animal Protective League,Dog,Death,0
2007,Evergreen Animal Protective League,Dog,Euthanasia,0
2007,Evergreen Animal Protective League,Dog,Other Intake,612
2007,Evergreen Animal Protective League,Dog,Owner Relinquished,225
2007,Evergreen Animal Protective League,Dog,Transfer Out,0
2007,Evergreen Animal Protective League,Other,Other Intake,0
2007,Evergreen Animal Protective League,Other,Owner Relinquished,0
2007,Every Creature Counts,Cat,Adoption,1571
2007,Every Creature Counts,Cat,Death,5
2007,Every Creature Counts,Cat,Euthanasia,21
2007,Every Creature Counts,Cat,Other Intake,1597
2007,Every Creature Counts,Dog,Adoption,530
2007,Every Creature Counts,Dog,Death,1
2007,Every Creature Counts,Dog,Euthanasia,3
2007,Every Creature Counts,Dog,Other Intake,534
2007,Faithfull Grooming Llc,Cat,Adoption,1
2007,Faithfull Grooming Llc,Cat,Death,1
2007,Faithfull Grooming Llc,Cat,Other Intake,2
2007,"Flash & Thelma Memorial Hedgehog Rescue, Inc, The",Other,Other Intake,12
2007,"Flash & Thelma Memorial Hedgehog Rescue, Inc, The",Other,Owner Relinquished,7
2007,Flat - Faced Friends Rescue,Cat,Adoption,296
2007,Flat - Faced Friends Rescue,Cat,Death,3
2007,Flat - Faced Friends Rescue,Cat,Euthanasia,11
2007,Flat - Faced Friends Rescue,Cat,Other Intake,301
2007,Flitesong Aviary,Other,Other Intake,19
2007,"For Pets' Sake Humane Society, Inc.",Cat,Adoption,50
2007,"For Pets' Sake Humane Society, Inc.",Cat,Euthanasia,2
2007,"For Pets' Sake Humane Society, Inc.",Cat,Other Intake,55
2007,"For Pets' Sake Humane Society, Inc.",Cat,Owner Relinquished,4
2007,"For Pets' Sake Humane Society, Inc.",Dog,Adoption,40
2007,"For Pets' Sake Humane Society, Inc.",Dog,Euthanasia,3
2007,"For Pets' Sake Humane Society, Inc.",Dog,Other Intake,51
2007,"For Pets' Sake Humane Society, Inc.",Dog,Transfer Out,3
2007,Friends Of Retired Greyhounds,Dog,Adoption,54
2007,Friends Of Retired Greyhounds,Dog,Other Intake,54
2007,Ft Collins Cat Rescue,Cat,Adoption,638
2007,Ft Collins Cat Rescue,Cat,Death,11
2007,Ft Collins Cat Rescue,Cat,Euthanasia,12
2007,Ft Collins Cat Rescue,Cat,Other Intake,695
2007,Ft Collins Cat Rescue,Cat,Owner Relinquished,4
2007,Ft Lupton Vetrinary Hospital,Cat,Adoption,1
2007,Ft Lupton Vetrinary Hospital,Cat,Death,1
2007,Ft Lupton Vetrinary Hospital,Cat,Other Intake,2
2007,Ft Lupton Vetrinary Hospital,Dog,Adoption,1
2007,Ft Lupton Vetrinary Hospital,Dog,Death,4
2007,Ft Lupton Vetrinary Hospital,Dog,Euthanasia,77
2007,Ft Lupton Vetrinary Hospital,Dog,Other Intake,175
2007,Ft Lupton Vetrinary Hospital,Dog,Owner Relinquished,88
2007,Ft Lupton Vetrinary Hospital,Dog,Transfer Out,5
2007,Fuziefaniez,Cat,Adoption,8
2007,Fuziefaniez,Cat,Death,1
2007,Fuziefaniez,Cat,Euthanasia,2
2007,Fuziefaniez,Cat,Other Intake,39
2007,Fuziefaniez,Dog,Adoption,17
2007,Fuziefaniez,Dog,Other Intake,32
2007,Fuziefaniez,Dog,Transfer Out,3
2007,Fuziefaniez,Other,Other Intake,1
2007,"Gabriel Foundation, The",Other,Other Intake,596
2007,"Gabriel Foundation, The",Other,Owner Relinquished,6
2007,Garden Valley Veterinary Hospital,Dog,Adoption,11
2007,Garden Valley Veterinary Hospital,Dog,Euthanasia,2
2007,Garden Valley Veterinary Hospital,Dog,Other Intake,146
2007,Garden Valley Veterinary Hospital,Dog,Owner Relinquished,109
2007,Garden Valley Veterinary Hospital,Dog,Transfer Out,20
2007,Golden Retriever Rescue Of The Rockies,Dog,Adoption,363
2007,Golden Retriever Rescue Of The Rockies,Dog,Death,2
2007,Golden Retriever Rescue Of The Rockies,Dog,Euthanasia,11
2007,Golden Retriever Rescue Of The Rockies,Dog,Other Intake,378
2007,Golden Retriever Rescue Of The Rockies,Dog,Owner Relinquished,2
2007,"Good Samaritan Pet Adoption Center, Inc.",Cat,Adoption,100
2007,"Good Samaritan Pet Adoption Center, Inc.",Cat,Death,0
2007,"Good Samaritan Pet Adoption Center, Inc.",Cat,Euthanasia,2
2007,"Good Samaritan Pet Adoption Center, Inc.",Cat,Other Intake,117
2007,"Good Samaritan Pet Adoption Center, Inc.",Cat,Owner Relinquished,0
2007,"Good Samaritan Pet Adoption Center, Inc.",Cat,Transfer Out,1
2007,"Good Samaritan Pet Adoption Center, Inc.",Dog,Adoption,86
2007,"Good Samaritan Pet Adoption Center, Inc.",Dog,Death,1
2007,"Good Samaritan Pet Adoption Center, Inc.",Dog,Euthanasia,0
2007,"Good Samaritan Pet Adoption Center, Inc.",Dog,Other Intake,98
2007,"Good Samaritan Pet Adoption Center, Inc.",Dog,Owner Relinquished,0
2007,"Good Samaritan Pet Adoption Center, Inc.",Dog,Transfer Out,0
2007,"Good Samaritan Pet Adoption Center, Inc.",Other,Other Intake,0
2007,"Good Samaritan Pet Adoption Center, Inc.",Other,Owner Relinquished,0
2007,Grand County Animal Shelter,Cat,Adoption,136
2007,Grand County Animal Shelter,Cat,Death,2
2007,Grand County Animal Shelter,Cat,Euthanasia,7
2007,Grand County Animal Shelter,Cat,Other Intake,168
2007,Grand County Animal Shelter,Cat,Owner Relinquished,8
2007,Grand County Animal Shelter,Dog,Adoption,75
2007,Grand County Animal Shelter,Dog,Death,2
2007,Grand County Animal Shelter,Dog,Euthanasia,2
2007,Grand County Animal Shelter,Dog,Other Intake,311
2007,Grand County Animal Shelter,Dog,Owner Relinquished,217
2007,Grand County Animal Shelter,Dog,Transfer Out,4
2007,Grand County Animal Shelter,Other,Other Intake,12
2007,Grand County Animal Shelter,Other,Owner Relinquished,2
2007,Grand Rivers Humane Society,Cat,Adoption,441
2007,Grand Rivers Humane Society,Cat,Death,3
2007,Grand Rivers Humane Society,Cat,Euthanasia,2
2007,Grand Rivers Humane Society,Cat,Other Intake,446
2007,Grand Rivers Humane Society,Dog,Adoption,103
2007,Grand Rivers Humane Society,Dog,Other Intake,189
2007,Grand Rivers Humane Society,Dog,Transfer Out,86
2007,Greyhound Acres,Dog,Adoption,40
2007,Greyhound Acres,Dog,Other Intake,40
2007,Gunnison Valley Animal Welfare League,Cat,Adoption,40
2007,Gunnison Valley Animal Welfare League,Cat,Other Intake,54
2007,Gunnison Valley Animal Welfare League,Dog,Adoption,16
2007,Gunnison Valley Animal Welfare League,Dog,Other Intake,17
2007,High Country Basset Hound Rescue & Adoption Svc. Inc.,Dog,Adoption,131
2007,High Country Basset Hound Rescue & Adoption Svc. Inc.,Dog,Death,3
2007,High Country Basset Hound Rescue & Adoption Svc. Inc.,Dog,Other Intake,134
2007,High Peaks Cat Shelter,Cat,Adoption,4
2007,High Peaks Cat Shelter,Cat,Death,1
2007,High Peaks Cat Shelter,Cat,Euthanasia,5
2007,High Peaks Cat Shelter,Cat,Other Intake,52
2007,Hill River Kennels,Cat,Other Intake,5
2007,Ho-Bo-Care Boxer Rescue,Dog,Adoption,202
2007,Ho-Bo-Care Boxer Rescue,Dog,Euthanasia,2
2007,Ho-Bo-Care Boxer Rescue,Dog,Other Intake,254
2007,Ho-Bo-Care Boxer Rescue,Dog,Owner Relinquished,50
2007,Humane Society Of Boulder Valley,Cat,Adoption,1940
2007,Humane Society Of Boulder Valley,Cat,Death,46
2007,Humane Society Of Boulder Valley,Cat,Euthanasia,530
2007,Humane Society Of Boulder Valley,Cat,Other Intake,2795
2007,Humane Society Of Boulder Valley,Cat,Owner Relinquished,288
2007,Humane Society Of Boulder Valley,Cat,Transfer Out,8
2007,Humane Society Of Boulder Valley,Dog,Adoption,3100
2007,Humane Society Of Boulder Valley,Dog,Death,16
2007,Humane Society Of Boulder Valley,Dog,Euthanasia,483
2007,Humane Society Of Boulder Valley,Dog,Other Intake,4958
2007,Humane Society Of Boulder Valley,Dog,Owner Relinquished,1237
2007,Humane Society Of Boulder Valley,Dog,Transfer Out,123
2007,Humane Society Of Boulder Valley,Other,Other Intake,327
2007,Humane Society Of Fremont County,Cat,Adoption,267
2007,Humane Society Of Fremont County,Cat,Death,5
2007,Humane Society Of Fremont County,Cat,Euthanasia,1118
2007,Humane Society Of Fremont County,Cat,Other Intake,1601
2007,Humane Society Of Fremont County,Cat,Owner Relinquished,29
2007,Humane Society Of Fremont County,Cat,Transfer Out,148
2007,Humane Society Of Fremont County,Dog,Adoption,594
2007,Humane Society Of Fremont County,Dog,Death,3
2007,Humane Society Of Fremont County,Dog,Euthanasia,424
2007,Humane Society Of Fremont County,Dog,Other Intake,1576
2007,Humane Society Of Fremont County,Dog,Owner Relinquished,537
2007,Humane Society Of Fremont County,Dog,Transfer Out,4
2007,Humane Society Of Fremont County,Other,Other Intake,106
2007,Humane Society Of Fremont County,Other,Owner Relinquished,5
2007,Humane Society Of The Pikes Peak Region,Cat,Adoption,3473
2007,Humane Society Of The Pikes Peak Region,Cat,Death,69
2007,Humane Society Of The Pikes Peak Region,Cat,Euthanasia,5587
2007,Humane Society Of The Pikes Peak Region,Cat,Other Intake,8796
2007,Humane Society Of The Pikes Peak Region,Cat,Owner Relinquished,409
2007,Humane Society Of The Pikes Peak Region,Cat,Transfer Out,27
2007,Humane Society Of The Pikes Peak Region,Dog,Adoption,4490
2007,Humane Society Of The Pikes Peak Region,Dog,Death,24
2007,Humane Society Of The Pikes Peak Region,Dog,Euthanasia,3105
